歌手名字,薛之谦
479764779,レター
479764769,センテンス
479764774,栞～ファームイントント～
479764776,ホーム
479764777,メインテーマ～仔羊と出会う～
27721944,Prelude And Elegy
27721943,Conversation
479764781,メインテーマ～純子～
歌手名字,nameless
38689090,ツギハギスタッカート
38689097,アイシテ
38689094,恋の才能
38689095,ミュージックミュージック
38689088,パズルガール
34338992,アスノヨゾラ哨戒班 (カバー)
34057258,透明エレジー 
38689091,静夢
38689098,『13』
34766594,自傷無色
38689092,シクス
38689087,リグレット
423228268,无心
531052008,太陽系デスコ
448707078,独りんぼエンヴィー
34766596,ヒビカセ
571336329,アイシテ(with nameless) (ボカロver.)
38689096,ランプ
448706077,ウミユリ海底譚
448742033,透明エレジー
34690001,アサガオの散る頃に
38689089,てをつないだらさようなら
1300827957,初音ミク-ツギハギスタッカート（三人双声道）（失心少年/东京塔子/nameless/柊南 Remix）
33365234,梅雨明けの
34766604,＋♂
34179075,拼湊出的斷音
38689093,M
417247013,すろぉもぉしょん - (原唱：初音ミク)
425828965,バレリーコ
448706074,二次元ドリームフィーバー
509726176,フィクサー
509726170,すきなことだけでいいです
509726150,白ゆき
34179080,鬼KYOKAN
29444473,完全犯罪ラブレター
433681981,eight hundred
30039355,悪魔の逆五芒星
509726174,消えてしまえたならいいのに、なんて
571338313,regret
509726173,夕立のりぼん
30039356,流れる星の占い師
30432380,嘘つきベティ
歌手名字,水瀬いのり
520461943,動く、動く - (TV动画《少女终末旅行》片头曲)
1313052943,不可思議のカルテ - (TV动画《青春期笨蛋不做兔女郎学姐的梦》片尾曲 / TVアニメ「青春ブタ野郎はバニーガール先輩の夢を見ない」EDテーマ)
520461955,More One Night - (TV动画《少女终末旅行》片尾曲)
520459951,雨だれの歌 - (TV动画《少女终末旅行》第5集插曲)
426501183,Wishing - (TV动画《Re:从零开始异世界生活》第18集插曲 / TVアニメ「Re:ゼロから始める異世界生活」第18話挿入歌)
536570516,ここから、ここから - (TV动画《比宇宙更远的地方》片尾曲 / TVアニメ「宇宙よりも遠い場所」EDテーマ)
1318571352,TRUST IN ETERNITY - (手游《GESTALT ODIN》主题曲 / スマートフォンゲーム「ゲシュタルト・オーディン」主題曲)
35847133,Loop Slider Cider - (√HAPPY SUGAR=DARLIN)
28377111,Best FriendS -SUZU solo Ver.-
1308782735,サーチライトと月灯り - (TV动画《One Room》第二季ED3 / TVアニメ『OneRoomセカンドシーズン』キャラソン)
566519124,アイマイモコ - (TV动画《徒然喜欢你》主题曲 / テレビアニメ「徒然チルドレン」オープニングテーマ)
36492782,ときめきポポロン♪  - (TV动画《请问您今天要来点兔子吗??》片尾曲 / TVアニメ「ご注文はうさぎですか?」第2期EDテーマ)
28377108,Best FriendS
409647587,わたしの声
536623509,One Step
33510451,ふ･れ･ん･ど･し･た･い - (TV动画《学园孤岛》片头曲 / TVアニメ「がっこうぐらし!」OPテーマ)
520461944,Endless Journey
1313102778,不可思議のカルテ -Instrumental-
36094209,卒業あるばむ - (学園生活部)
409647588,心が叫びだす～あなたの名前呼ぶよ
439121991,Starry Wish - (TV动画《ViVid Strike!》片尾曲 / TVアニメ「ViVid Strike!」ED)
444324716,Betrayal
36492783,ときめきポポロン♪ ~チノver.~
451520632,君とボクの1日 - (OVA《期待在地下城邂逅有错吗》片尾曲)
28593014,ぽっぴんジャンプ♪ - (TV动画《请问您今天要来点兔子吗?》片尾曲 / TVアニメ「ご注文はうさぎですか?」EDテーマ)
29027430,Daydream café ~ご注文はチノですか?ver.~
34986173,殲琴・ダウルダブラ
399342799,にっこりカフェの魔法使い
416554221,本日は誠にラリルレイン
437605134,お菓子な夢をおひとつどうぞ♪
443292073,ココロそばにいるよ
1318571353,茜色ノスタルジア - (茜红色乡愁)
444267227,WELCOME【う・さ!】
29932225,まんまるまるい
481537151,天城越え
29046161,きらきらエブリディ - (High School Lullaby)
439121992,MELODY FLAG
469508409,ダイ·ダイ·ダイスキ < short ver.>
1318610344,ピュアフレーム - (纯真画框)
31010914,にっこり記念日
509781593,too late - (第7話ED主題歌)
34986174,tomorrow
471754831,STYX HELIX (clean version)
566519127,Million Futures - (手游《乖离性百万亚瑟王》新章 主题曲 /「乖離性ミリオンアーサー」新章 主題歌)
550138119,One Step -玉木マリ ソロver.-
566519119,ハートノイロ - (心的颜色)
409646616,光のない部屋
519913400,きらめきカフェタイム
566519126,アルペジオ - (琶音)
496619465,夏夢
歌手名字,鈴木このみ
28563214,This game - (TV动画《游戏人生》片头曲 / TVアニメ「ノーゲーム・ノーライフ」OPテーマ)
490182455,THERE IS A REASON - (剧场版《NO GAME NO LIFE 游戏人生 ZERO》主题曲)
412178711,Redo - (TV动画《Re: 从零开始异世界生活》OP2 / TVアニメ「Re:ゼロから始める異世界生活」OP2テーマ)
28190728,DAYS of DASH - (TV动画《樱花庄的宠物女孩》ED1 / TVアニメ「さくら荘のペットな彼女」ED1テーマ)
521417493,My Days - (手游《永远的7日之都》主题曲)
34077796,NEVER-END TALE - (TV动画《妖精的尾巴》OP20 / TVアニメ「FAIRY TAIL」OP20)
479979292,Blow out - (TV动画《不正经的魔术讲师与禁忌教典》片头曲 / TVアニメ「ロクでなし魔術講師と禁忌教典」OPテーマ)
26122417,夢の続き - (TV动画《樱花庄的宠物女孩》OP2 / TVアニメ「さくら荘のペットな彼女」OP2テーマ)
547976245,アルカテイル - (PC游戏《Summer Pockets》OP)
29732940,銀閃の風 - (TV动画《魔弹之王与战姬》片头曲 / TVアニメ「魔弾の王と戦姫」OPテーマ)
562592159,歌えばそこに君がいるから - (TV动画《LOST SONG》片头曲)
412178712,メビウス
30612786,Absolute Soul - (TV动画《绝对双刃》片头曲 / TVアニメ「アブソリュート・デュオ」OPテーマ)
1319688072,蒼の彼方 - (TV动画《天空与海洋之间》片尾曲 / TVアニメ「ソラとウミのアイダ」EDテーマ)
655828,CHOIR JAIL - (TV动画《黄昏少女×失忆》片头曲 / TVアニメ「黄昏乙女×アムネジア」OPテーマ)
461519285,カオスシンドローム - (TV动画《混沌之子》片尾曲 / TVアニメ「CHAOS；CHILD」EDテーマ)
1313558583,風の理 - (TV动画《LOST SONG》插曲)
1313661858,LOST SONG
412785285,PASSION RIDERS
41650071,Beat your Heart - (TV动画《舞兵器舞乱伎》片头曲 / TVアニメ「ブブキ・ブランキ」OPテーマ)
422790519,Love is MY RAIL - (TV动画《圣洁天使 Ange Vierge》片头曲 / TVアニメ「アンジュ・ヴィエルジュ」オープニングテーマ)
571340619,"Stand by...MUSIC!!! - (Animelo Summer Live 2018 ""OK!"" 主题曲)"
32317302,"私がモテないのはどう考えてもお前らが悪い - (TV动画《我不受欢迎, 怎么想都是你们的错》片头曲 / TVアニメ「私がモテないのはどう考えてもお前らが悪い!」OPテーマ)"
1313661828,癒やしの歌 ～悲しみの向こうで～
1311346852,Lasting Moment - (PC游戏《Summer Pockets》ED)
490182453,オラシオン (鈴木このみアレンジカバーver)
28190729,Fly to the stars
28038183,世界は疵を抱きしめる - (TV动画《零度战姬》第二季ED / TVアニメ「フリージング 2期」ED)
1313661859,歌えばそこに君がいるから ～きっとまた逢える～
1313661799,癒しの歌 ～深い森の中で～
422790521,miss blue
1319676081,Weak and Brave
28563215,Delighting
1313661834,風の理 ～壁を越えて～
1313661817,癒やしの歌 ～アルのために～
548648128,Beyond the Destiny - (《奥拉索斯战纪》主题曲)
1313661838,大地に抱かれ
26122418,囚人 -Paradox 2013-
425684494,This Game (E2D Remix)
1313661797,想いの翼
1313661820,風の理 ～チカラの目覚め～
655831,残像未来
547973257,Summer Pockets BGM01
562592160,Sky Blue OASIS
547969244,Summer Pockets BGM02
28854340,Endless NOVA
28563216,サイバーサンダーサイダー
461518317,White clover
862098983,アルカテイル -Acid Blue Remix-
469508059,one day sky
歌手名字,森永真由美
22640571,Mermaid girl (Extended RRver.)
622458,響音-kotone-
34509382,灼熱のユートピア
869119,華鳥風月 - (六十年目の東方裁判 ～ Fate of Sixty Years)
30496975,Din Don Dan (Extended Mix)
869438,Opposite World(原曲:亡き王女の为のセプテット) - (原曲：亡き王女の為のセプテット)
26117617,僕の望むセカイ - (精霊召喚カタストロフィ)
29769746,幾星霜の物語 ～The Story of Eternity～
28547521,色は匂へど散りぬるを - (原曲：神々が恋した幻想郷)
22640568,Glitter (Starving Trancer Remix)
26457750,ヒトリシズカ - (原曲: 妖魔夜行)
28953086,残響は鳴り止まず - (原曲：上海紅茶館 ～ Chinese Tea)
869419,无邪気さへの上书き(原曲:おてんば恋娘)
27571849,三千世界 - (原曲：少女が見た日本の原風景)
28547527,泡沫、哀のまほろば - (原曲 エクステンドアッシュ 蓬莱人 月まで届け 不死の煙)
34609102,华鸟风月 - 双声道版
22640562,朧
28167582,夜桜に君を隠して
692737,glitter (Starving Trancer Remix) - remix
28547517,名残鳥 - (原曲:運命のダークサイド)
622503,夢現
22640567,Follow Tomorrow (for future mix rearrange ver)
28547528,ミゼラブルの雫 - (原曲:少女綺想曲 ~ Dream Battle)
477839760,月に叢雲華に風 (Vocal version) - (原曲：ラストリモート)
425298907,万華鏡 - (原曲：ブクレシュティの人形師)
29897825,温度差 - (原曲：明日ハレの日、ケの昨日)
425298906,造花であろうとした者 - (原曲：二色蓮花蝶 ～ Ancients)
40729934,瞳に隠された想ヒ - (原曲：ハルトマンの妖怪少女)
33248105,Glimmer (JP Ver.) - Japanese Ver.
450222569,約束の君 - (原曲 : 佐渡の二ッ岩)
29897820,想いが歴史に変わる時 - (原曲：プレインエイジア)
436016269,共鳴しない愛のカタチ - (原曲：懐かしき東方の血 ～ Old World)
869224,名残鸟 - (原曲：運命のダークサイド)
33020436,コノ葉隠れ - (原曲：風神少女)
528272202,零れずの願いゴト - (原曲：砕月)
34338787,魂の語りに導かれて - (原曲：彼岸帰航 〜 Riverside View)
28556312,最果てのコトバ - (原曲：幻視の夜 ～ Ghostly Eyes)
27571853,夜ノ花～凪～ - (原曲：フラワリングナイト)
34478830,似て非なる者 - (戦艦 陸奥イメージソング)
450222568,森羅万象に触れて - (原曲 : 亡き王女の為のセプテット / フラワリングナイト / 少女秘封倶楽部)
28167586,ニヒル神楽
28866582,夕立、君と隠れ処
28167584,雪解けリアリズム
869220,シンデレラアバター - (原曲：ネイティブフェイス)
869415,小悪魔りんご(原曲:Bad Apple!!) - (Remixed By でいたらぼっち)
558560644,御伽噺のカラクリは、 - (原曲:竹取飛翔～Lunatic Princess)
41631031,晩冬の六花 (unplugged ver.)
40729936,FriendShip - (原曲：幽霊客船の時空を越えた旅)
26457751,指先チョコレイト - (原曲: 旧地獄街道を行く)
28814943,彼岸花(Autobahn Remix) - (原曲:彼岸帰航 ～ Riverside View)
歌手名字,CHiCO with HoneyWorks
28891491, 世界は恋に落ちている - (TV动画《青春之旅》片头曲 / TVアニメ「アオハライド」OPテーマ)
28891492,color
33715500,プライド革命 - (TV动画《银魂°》OP2 / TVアニメ「銀魂°」OP2テーマ)
30394273,アイのシナリオ - (TV动画《魔术快斗1412》片头曲 / TVアニメ「まじっく快斗1412」OPテーマ)
1299550392,ヒカリ証明論 - (TV动画《银魂. 银之魂篇》ED2 / TVアニメ「銀魂. 銀ノ魂篇」ED2テーマ)
531040465,ノスタルジックレインフォール - (TV动画《恋如雨止》片头曲 / TVアニメ「恋は雨上がりのように」OPテーマ)
36668978,Love Letter
437802805,日曜日の秘密 - (剧场版《从很久以前就喜欢你了。～告白实行委员会～》插曲)
